forecast_day,mae_original,rmse_original,bias_original
1,443.2915,541.053,98.6652
2,660.87964,793.37646,386.57666
3,881.6854,1052.8668,624.8188
4,1021.2013,1228.2408,818.2219
5,1088.2556,1324.965,941.97363
6,1151.8575,1386.1892,973.21497
7,1122.1356,1355.9403,933.02203
8,1081.4746,1325.978,880.39386
9,1053.7925,1284.2559,822.5272
10,1009.4417,1205.0515,730.7405
11,928.4661,1088.1388,643.70123
12,836.2572,972.87415,568.2614
13,753.1961,864.29663,473.09857
14,652.58203,759.97614,417.65012
15,581.12317,675.30865,365.1128
16,523.6402,614.25995,334.95212
17,473.9631,557.5836,308.6493
18,452.31805,525.6414,276.96503
19,402.271,471.77588,285.47565
20,376.59723,438.61484,260.4356
21,359.0075,420.64426,249.64038
22,345.4562,398.87817,238.21481
23,341.54776,391.63632,214.38051
24,319.32248,368.08102,183.00941
25,336.7016,408.87576,208.52303
26,333.07602,408.1514,193.38982
27,319.50995,398.13217,171.31233
28,322.83795,399.481,168.91026
29,324.75085,403.0955,157.68819
30,317.0658,397.10898,144.20567
31,322.17328,398.74823,145.79858
32,319.3256,396.56763,158.00241
33,313.27448,392.58374,170.49681
34,300.9389,384.0844,157.76053
35,306.5311,388.61526,153.5938
36,307.55524,389.21744,155.25812
37,329.9215,423.8666,178.11217
38,342.08734,446.87012,190.71667
39,338.55017,445.0744,187.39413
40,339.32526,445.55457,188.80922
41,341.5394,447.1277,175.47258
42,340.03528,447.65662,174.79315
43,327.87558,440.58075,191.83197
44,321.56616,436.74487,186.58746
45,317.58374,434.26794,172.53973
46,324.46265,438.3754,166.47984
47,330.8491,443.6421,187.48267
48,328.11972,442.35837,176.67938
49,332.89108,444.49307,172.56128
50,336.96014,445.75253,176.56544
51,337.945,446.27985,176.01042
52,331.93253,443.45215,169.81201
53,327.4432,439.28275,165.17188
54,330.39804,440.29636,167.97757
55,335.43076,444.64337,146.51874
56,347.5413,451.7019,131.80927
57,339.65002,444.77356,109.81139
58,340.17517,445.0777,110.21999
59,335.22516,440.77734,88.79596
60,329.83078,439.44278,83.293976
61,302.02112,393.32962,55.385567
62,300.72763,393.01697,49.414566
63,320.4404,418.04395,20.73543
64,311.42447,409.9856,0.092549644
65,287.3672,383.55182,24.006212
66,297.4142,392.2832,5.288988
67,302.99066,397.85703,10.821967
68,308.60458,402.0606,16.393887
69,311.61337,403.33786,6.706736
70,341.0381,442.82764,-24.885092
71,344.4419,446.57535,-28.323967
72,346.73352,447.48956,-30.633057
73,336.2219,426.80557,-78.43271
74,317.32468,392.27887,-97.33955
75,330.89218,406.51495,-120.62549
76,335.54456,412.71408,-150.91377
77,334.29187,411.89066,-149.67548
78,341.61227,415.09018,-142.4016
79,342.29678,415.20523,-145.6169
80,347.54013,418.42944,-159.8869
81,349.08655,419.26968,-147.30724
82,347.84262,418.17047,-146.11224
83,340.13385,411.83533,-165.18875
84,352.2687,422.67145,-177.41045
85,355.2823,424.9668,-180.44968
86,366.70102,435.14252,-201.92035
87,380.11078,448.07947,-215.35486
88,419.66385,514.1477,-260.26675
89,418.47766,513.54504,-276.8872
90,419.7258,514.1686,-289.28583
91,424.76553,519.69904,-294.36163
92,427.27655,522.2195,-296.89383
93,440.0832,533.9027,-309.7086
94,439.8968,533.8147,-325.3213
95,452.14365,545.5161,-296.69788
96,454.87485,545.86566,-293.99545
97,468.0531,556.10144,-280.8463
98,480.95312,563.3557,-263.42148
99,481.55707,564.2348,-214.54646
100,492.91275,572.48895,-191.62428
101,523.00354,600.44745,-161.3246
102,521.02136,598.8789,-134.61261
103,530.8806,609.8133,-171.8039
104,522.5327,606.4562,-185.56606
105,521.9941,606.3008,-184.92902
106,499.5274,580.04407,-162.37697
107,490.1139,573.8062,-141.04872
108,495.0083,576.4708,-145.86798
109,485.8971,568.40894,-117.667206
110,475.46722,564.41174,-129.7794
111,460.55978,553.87286,-107.74174
112,454.19736,547.923,-101.32551
113,449.6686,546.5077,-91.71798
114,446.31534,544.9928,-95.05009
115,446.33618,545.0093,-95.02776
116,441.50037,542.6231,-90.15762
117,438.56635,541.5815,-93.05273
118,433.20758,539.01013,-87.65902
119,438.45288,542.0195,-92.86872
120,422.91055,532.6191,-77.294914
121,417.36078,529.6506,-61.489216
122,404.09714,520.58575,-41.53303
123,388.28262,508.67258,-19.97523
124,349.81827,442.02695,25.78785
125,349.53802,441.86517,26.080444
126,352.65613,443.95105,22.970327
127,336.79388,430.64655,38.834274
128,325.1826,420.8945,58.69472
129,308.86093,404.6658,81.49715
130,306.07822,403.16458,93.61329
131,301.94104,396.24744,89.476616
132,305.22488,397.70718,79.651825
133,289.26828,382.12726,58.503067
134,277.1661,371.52716,40.16836
135,266.53574,350.9028,29.53785
136,268.67758,354.89282,31.67881
137,244.81815,307.4431,7.818207
138,239.36844,301.2254,2.3682828
139,217.1504,266.3664,27.105103
140,219.69206,267.7187,24.563347
141,224.16118,272.4599,20.094093
142,220.28485,269.34793,32.176437
143,222.76657,271.7134,34.658142
144,220.99535,269.32498,54.923515
145,212.66449,263.29788,44.219788
146,220.21716,268.0238,36.66707
147,220.36282,268.09436,29.449232
148,209.6328,259.64603,40.991352
149,220.84671,271.98242,52.20525
150,224.38753,275.23297,55.746044
151,229.05849,277.8886,64.48146
152,239.57693,291.60938,85.11704
153,242.69846,293.7112,88.23862
154,253.62532,306.81638,108.24549
155,251.91754,304.73358,128.9632
156,265.08386,316.68857,144.63667
157,273.1437,324.961,152.69649
158,282.44998,333.09885,136.71202
159,284.38104,333.8973,138.64313
160,282.84497,333.42096,132.89478
161,287.61017,338.34387,128.12965
162,280.1576,333.51627,140.21898
163,281.55963,333.96338,138.81697
164,281.55707,333.96225,138.81445
165,280.48398,333.649,137.74135
166,276.90363,332.53543,134.16096
167,265.24274,318.79156,112.83673
168,277.96207,336.8308,100.11728
169,280.90543,338.10822,97.173935
170,285.13693,340.45743,92.942535
171,279.99292,334.0995,69.78285
172,274.78412,324.57727,36.33488
173,272.84674,323.41583,25.544125
174,267.31265,320.8477,17.239296
175,269.00433,321.247,13.028856
176,268.75043,321.10214,23.209799
177,262.19287,315.9774,37.03987
178,272.83215,327.1998,18.194471
179,266.0072,323.4301,11.369575
180,259.4794,319.05325,4.841678
181,262.49365,319.96808,10.228895
182,256.5265,316.31488,16.19614
183,253.17888,315.54895,19.543732
184,252.84514,315.53983,19.065294
185,254.09772,317.58478,-9.646803
186,249.96463,314.43915,-23.00881
187,245.23103,312.08017,-27.742472
188,231.20815,297.90237,-41.765347
189,232.26443,298.86615,-40.709053
190,220.08879,284.7787,-59.467136
191,212.61449,279.27576,-71.002716
192,214.314,282.60126,-101.54213
193,210.34937,276.8898,-123.93114
194,206.7317,271.745,-102.25807
195,204.84058,270.7786,-109.958954
196,211.87988,275.99338,-116.99826
197,200.0036,266.4031,-105.12199
198,203.07785,268.00003,-112.833015
199,216.816,286.76868,-126.57118
200,221.9266,291.02234,-139.92963
201,221.40277,290.89865,-140.45345
202,220.86296,290.84402,-142.08887
203,233.01566,306.81372,-154.24155
204,217.50731,285.0815,-131.2016
205,214.82846,283.65698,-128.52275
206,210.82234,280.92636,-124.516655
207,212.42168,282.92926,-126.11595
208,210.223,279.26294,-123.91729
209,215.76889,284.36356,-129.46318
210,223.41214,289.35815,-137.10645
211,221.27611,288.85727,-133.34038
212,218.81044,287.70856,-135.80602
213,222.66756,290.3819,-131.9489
214,210.9119,277.16187,-114.21997
215,217.14316,280.93564,-123.608795
216,221.24323,283.43027,-133.14714
217,225.46121,286.7908,-145.76663
218,230.24788,289.6724,-150.5533
219,230.18614,289.67007,-149.9467
220,232.54242,290.03604,-147.44574
221,227.00551,281.51685,-141.90877
222,223.02939,280.17822,-136.65588
223,222.78346,280.1199,-136.90181
224,226.52031,281.7588,-133.16498
225,223.48883,279.2004,-146.31511
226,220.22371,278.50125,-142.99774
227,218.79066,278.25772,-141.5647
228,204.68732,261.18866,-127.46132
229,196.73122,255.38441,-119.50525
230,198.2213,257.42902,-139.05075
231,207.57343,267.15976,-148.40286
232,216.70624,283.5325,-157.53569
233,222.31927,285.62836,-151.63242
234,224.29166,287.20972,-138.87477
235,213.76605,270.72995,-114.609215
236,210.2822,267.23633,-99.624
237,211.40083,267.5685,-98.50533
238,214.67339,268.5284,-101.77786
239,204.01031,251.31888,-91.11481
240,205.54437,252.31297,-100.18047
241,205.58456,252.32953,-94.41823
242,205.46394,252.27303,-94.29764
243,197.18694,244.51328,-81.36037
244,186.13033,233.87544,-70.30378
245,177.11978,226.1653,-59.369114
246,178.09645,227.64003,-40.33519
247,188.53123,237.3861,-29.900425
248,198.2591,248.00885,-20.172575
249,202.74577,254.27103,-15.685874
250,210.80962,262.16162,-7.6220264
251,211.11594,262.49637,8.304393
252,213.91487,265.63248,24.741766
253,215.89198,268.14127,43.55631
254,220.82576,274.4785,62.916634
255,233.9293,285.9664,76.02017
256,244.73386,296.4265,86.82474
257,247.23434,299.65692,108.21599
258,257.1178,306.21088,118.09942
259,265.46182,311.94073,126.44351
260,271.09604,317.16898,132.0777
261,278.4184,324.3358,149.51866
262,291.6161,333.89963,162.71635
263,291.80478,333.9137,162.52765
264,293.75488,334.542,160.57756
265,297.3041,335.6975,157.02829
266,290.57352,330.49466,171.33333
267,283.66187,323.80072,188.93568
268,272.43753,307.58868,214.26776
269,280.66,316.94418,222.49019
270,274.12082,313.8876,215.951
271,274.18088,313.93512,216.01106
272,275.26,314.71255,217.0902
273,273.4405,314.32617,213.37961
274,275.43945,315.4277,223.01923
275,296.84723,354.5934,201.61151
276,301.26517,357.9455,197.19354
277,314.28833,370.069,178.36797
278,323.35867,376.85074,169.29765
279,331.0917,381.40088,156.90439
280,347.16327,394.6713,140.83282
281,356.65387,399.5815,129.41815
282,353.3736,397.10165,112.687744
283,357.4171,401.93726,86.14462
284,348.0906,395.56958,71.019745
285,342.70224,390.98938,52.447952
286,340.38922,388.87653,32.66002
287,337.51245,387.094,19.304016
288,330.34186,383.0497,7.2382812
289,322.09158,378.1563,-5.303053
290,312.79605,371.4608,-20.301619
291,305.80902,364.70752,-40.06654
292,299.6589,358.48773,-46.21669
293,292.30228,352.32703,-62.751858
294,288.57123,349.01135,-66.4829
295,280.74088,344.00613,-78.78794
296,273.37415,338.37723,-93.2716
297,268.0107,332.79626,-98.635025
298,271.2868,338.0221,-95.35894
299,276.97507,340.21436,-101.047226
300,279.8832,341.87823,-90.20662
301,280.72165,342.3392,-91.045044
302,280.14386,342.1266,-98.04167
303,278.797,341.46384,-99.38843
304,271.7787,338.83087,-106.40682
305,258.975,328.35922,-119.2105
306,262.83142,329.52155,-115.354095
307,261.48215,328.59818,-116.70337
308,263.3509,330.18387,-132.23158
309,266.69247,331.1357,-126.998886
310,262.14105,329.3776,-131.55037
311,239.65137,286.00266,-109.06074
312,232.6369,280.4655,-102.046265
313,220.43207,264.63162,-89.84145
314,216.2652,258.78036,-85.67458
315,211.9099,253.95772,-69.9036
316,201.43977,235.95311,-59.433487
317,198.71805,232.14693,-41.249973
318,200.79785,234.63799,-25.719961
319,189.76723,217.46086,-14.6892805
320,188.96254,217.128,-9.695652
321,183.2431,213.55968,-2.231635
322,188.13821,222.59796,-7.126743
323,196.64708,235.30037,-15.635616
324,200.4296,237.79803,-6.9579434
325,223.67464,282.1183,20.578167
326,241.65823,308.1002,44.264877
327,265.18738,354.51315,20.735714
328,268.41693,357.35428,3.3400981
329,269.09396,357.69022,2.6630554
330,268.69968,357.42847,2.268765
331,268.04816,357.303,6.0919495
332,278.48825,366.42075,-4.348131
333,292.20337,384.66385,-32.099674
334,284.69434,375.6002,-39.60867
335,291.16983,381.58057,-20.18405
336,288.1221,380.03897,-23.231806
337,283.9898,378.63596,-19.099516
338,287.07675,380.02838,-9.593769
339,304.12125,399.73386,-34.635395
340,310.04623,401.33035,-40.631325
341,314.20435,402.54303,-47.143345
342,309.68643,401.56274,-51.98983
343,306.9193,400.52017,-60.384285
344,335.9342,457.0507,-89.39921
345,346.22287,464.631,-108.26215
346,359.47107,472.66257,-124.04606
347,362.93457,474.4979,-127.509575
348,370.54688,478.24268,-135.12192
349,380.01767,484.23288,-144.59265
350,380.60135,484.59796,-145.17636
351,375.11194,483.38803,-151.1026
352,373.53613,482.72125,-139.7468
353,369.71597,481.06006,-143.56693
354,361.9464,478.1908,-151.33656
355,363.324,478.70407,-141.43362
356,370.92056,482.05875,-133.83705
357,376.5056,483.58487,-128.25203
358,368.75934,477.92386,-108.73322
359,368.19733,477.3534,-81.79827
360,362.83267,475.9159,-88.89381
361,369.96875,491.299,-81.7578
362,351.77246,475.39215,-105.23178
363,329.56863,442.6248,-67.599396
364,319.71823,438.28738,-56.824646
365,326.64758,443.22894,-39.36265
